CtNumero;NU_ProcessoLicitacao;CtVigenciaInicio;CtVigenciaTermino2;Tempo;OrNome;Credor;ObNome;CtValorTotal;Textbox7;CtValorTotal1
0021/2014;;03/11/2014;02/11/2024;120;SEAD - 19.0001;08.907.776/0001-00 - POLÍCIA MILITAR DO ESTADO DA PARAÍBA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0021/2015;;03/07/2015;03/07/2025;120;SES - 25.0001;08.866.501/0001-67 - PREFEITURA MUNICIPAL DE MOGEIRO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0022/2014;;12/11/2014;11/11/2024;120;SEAD - 19.0001;01.612.638/0001-46 - PREFEITURA MUNICIPAL DE CARAÚBAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0023/2014;;22/12/2014;21/12/2024;120;SEAD - 19.0001;08.778.326/0001-56 - PREFEITURA MUNICIPAL DE JOÃO PESSOA.;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0104/2014;;30/04/2014;30/04/2024;120;SEE - 22.0001;01.612.642/0001-04 - PREFEITURA DO MUNICIPIO DE ZABELÊ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0122/2014;;21/07/2014;21/07/2034;240;CAGEPA - 31.0601;08.738.916/0001-55 - PREFEITURA MUNICIPAL DE LIVRAMENTO ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0296/2014;;23/09/2014;23/09/2024;120;SEDH - 27.0001;08.907.776/0001-00 - POLÍCIA MILITAR DO ESTADO DA PARAÍBA - PMPB;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0371/2014;;10/12/2014;10/12/2024;120;SEDH - 27.0001;10.733.541/0001-82 - CASA PEQUENO DAVI;CESSÃO E CONCESSÃO;;7.452 CONTRATOS;14.786.237.936,49
0076/2014;;25/04/2014;25/04/2024;120;SEE - 22.0001;01.612.684/0001-45 - PREFEITURA DO MUNICIPIO DE SÃO JOSÉ DE PRINCESA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0077/2014;;25/04/2014;25/04/2024;120;SEE - 22.0001;08.924.078/0001-04 - PREFEITURA DO MUNICIPIO DE UIRAUNA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0078/2014;;25/04/2014;25/04/2024;120;SEE - 22.0001;01.615.653/0001-48 - PREFEITURA DO MUNICIPIO DE POÇO DANTAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0079/2014;;25/04/2014;25/04/2024;120;SEE - 22.0001;01.612.637/0001-00 - PREFEITURA DO MUNICIPIO DE RIACHO DE SANTO ANTONIO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0080/2014;;25/04/2014;25/04/2024;120;SEE - 22.0001;08.996.886/0001-87 - PREFEITURA DO MUNICIPIO DE JUAZEIRINHO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0081/2014;;25/04/2014;25/04/2024;120;SEE - 22.0001;08.921.876/0001-82 - PREFEITURA DO MUNICIPIO DE RIACHO DOS CAVALOS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0082/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;01.612.967/0001-97 - PREFEITURA DO MUNICIPIO DE PEDRO REGIS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0083/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.737.785/0001-91 - PREFEITURA DO MUNICÍPIO DE FREI MARTINHO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0084/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.923.997/0001-63 - PREFEITURA DO MUNICIPIO DE CACHOEIRA DOS INDIOS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0085/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;09.001.744/0001-03 - PREFEITURA DO MUNICIPIO DE PUXINANÃ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0095/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.865.628/0001-61 - PREFEITURA DO MUNICIPIO DE ITATUBA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0096/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.883.969/0001-60 - PREFEITURA DO MUNICIPIO DE IMACULADA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0099/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.999.682/0001-08 - PREFEITURA DO MUNICIPIO DE SÃO JOSÉ DA LAGOA TAPADA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0100/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.874.695/0001-42 - PREFEITURA DO MUNICIPIO DE SERRA BRANCA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0101/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.868.937/0001-95 - PREFEITURA DO MUNICIPIO DE SERRA REDONDA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0102/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.919.425/0001-00 - PREFEITURA DO MUNICIPIO DE SOLEDADE;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0103/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;08.869.489/0001-44 - PREFEITURA DO MUNICIPIO DE UMBUZEIRO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0105/2014;;28/04/2014;28/04/2024;120;SEE - 22.0001;01.613.339/0001-26 - PREFEITURA DO MUNICÍPIO DE VIEIRÓPOLIS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0106/2014;;25/04/2014;25/04/2024;120;SEE - 22.0001;08.924.060/0001-02 - PREFEITURA DO MUNICÍPIO DE TRIUNFO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0120/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.782.146/0001-48 - PREFEITURA DO MUNICIPIO DE DONA INES;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0121/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.865.933/0001-53 - PREFEITURA DO MUNICIPIO DE JURIPIRANGA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0122/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.810.350/0001-25 - PREFEITURA DO MUNICIPIO DE INGA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0123/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;09.070.400/0001-48 - PREFEITURA DO MUNICIPIO DE BORBOREMA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0124/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;01.612.693/0001-36 - PREFEITURA DO MUNICIPIO DE SANTA INÊS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0125/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.732.182/0001-05 - PREFEITURA DO MUNICIPIO DE CUBATI;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0126/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.916.645/0001-80 - PREFEITURA DO MUNICIPIO DO CONDE;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0127/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;01.612.638/0001-46 - PREFEITURA DO MUNICIPIO DE CARAUBAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0128/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.923.971/0001-15 - PREFEITURA DO MUNICIPIO DE CAJAZEIRAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0129/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;01.612.473/0001-02 - PREFEITURA DO MUNICIPIO DE AMPARO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0130/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;01.612.372/0001-31 - PREFEITURA DO MUNICIPIO DE CURRAL DE CIMA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0131/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.870.164/0001-81 - PREFEITURA DO MUNICIPIO DO CONGO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0132/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;01.612.686/0001-34 - PREFEITURA DO MUNICIPIO DE CACIMBAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0133/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.928.517/0001-57 - PREFEITURA DO MUNICIPIO DE BELEM;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0134/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.993.925/0001-92 - PREFEITURA DO MUNICIPIO DE BARRA DE SANTA ROSA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0135/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.702.573/0001-79 - PREFEITURA DO MUNICIPIO DE BOQUEIRÃO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0136/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.927.915/0001-59 - PREFEITURA DO MUNICIPIO DE BANANEIRAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0137/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.926.263/0001-38 - PREFEITURA DO MUNICIPIO DE ALAGOINHA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0138/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;01.613.168/0001-35 - PREFEITURA DO MUNICÍPIO DE APARECIDA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0139/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;09.084.088/0001-41 - PREFEITURA DO MUNICIPIO DE MÃE D AGUA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0140/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.898.256/0001-70 - PREFEITURA DO MUNICÍPIO DE MATARACA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0111/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;08.922.718/0001-47 - PREFEITURA DO MUNICIPIO DE SÃO MAMEDE;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0112/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;08.891.541/0001-69 - PREFEITURA DO MUNICIPIO DE SÃO JOSÉ DE CAIANA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0113/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;09.069.709/0001-18 - PREFEITURA DO MUNICIPIO DE SAO BENTO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0115/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;08.999.690/0001-46 - PREFEITURA DO MUNICIPIO DE SANTA CRUZ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0116/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;01.612.643/0001-59 - PREFEITURA DO MUNICIPIO DE SANTA CECILIA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0117/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;08.737.694/0001-56 - PREFEITURA DO MUNICIPIO DE FAGUNDES;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0118/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;09.165.176/0001-78 - PREFEITURA DO MUNICIPIO DE ITAPOROROCA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0141/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.739.138/0001-19 - PREFEITURA DO MUNICÍPIO DE MASSARANDUBA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0142/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.945.727/0001-53 - PREFEITURA DO MUNICÍPIO DE PAULISTA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0143/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.889.826/0001-65 - PREFEITURA DO MUNICÍPIO DE PEDRA BRANCA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0144/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.740.466/0001-35 - PREFEITURA DO MUNICÍPIO DE PEDRA LAVRADA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0145/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;09.072.455/0001-97 - PREFEITURA DO MUNICÍPIO DE PEDRAS DE FOGO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0146/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.786.626/0001-87 - PREFEITURA DO MUNICÍPIO DE PILÕES;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0147/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.788.903/0001-90 - PREFEITURA DO MUNICÍPIO DE PILÕEZINHOS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0148/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.789.299/0001-17 - PREFEITURA DO MUNICÍPIO DE PIRPIRITUBA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0149/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.948.697/0001-39 - PREFEITURA DO MUNICÍPIO DE POMBAL;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0150/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;09.074.113/0001-06 - PREFEITURA DO MUNICÍPIO DE PRATA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0151/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;08.888.968/0001-08 - PREFEITURA DO MUNICÍPIO DE PRINCESA ISABEL;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0152/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;09.048.976/0001-09 - PREFEITURA DO MUNICÍPIO DE REMÍGIO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0153/2014;;24/04/2014;24/04/2024;120;SEE - 22.0001;01.612.343/0001-70 - PREFEITURA DO MUNICÍPIO DE RIACHÃO DO BACAMARTE;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0006/2014;;16/04/2014;15/04/2024;120;SEAD - 19.0001;09.012.493/0001-54 - PREFEITURA MUNICIPAL DE CABEDELO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0006/2014;28.000.001644.2013;08/04/2014;07/12/2024;128;SEIRH - 31.0001;20.112.356/0001-24 - CONSÓRCIO SISTEMA DE ABASTECIMENTO DE ÁGUA-HIDROGEO/JMR;OUTROS SERVIÇOS ESPECIALIZADOS;36.554.515,94;7.452 CONTRATOS;14.786.237.936,49
0065/2014;;07/04/2014;07/04/2024;120;SEE - 22.0001;09.067.562/0001-27 - PREFEITURA DO MUNICÍPIO DE CATOLÉ DO ROCHA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0086/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.778.755/0001-23 - PREFEITURA DO MUNICIPIO DE ARARA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0087/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;09.145.368/0001-12 - PREFEITURA DO MUNICIPIO DE AGUA BRANCA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0088/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;01.612.471/0001-13 - PREFEITURA DO MUNICIPIO DE ALGODAO DE JANDAIRA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0089/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.939.944/0001-30 - PREFEITURA DO MUNICIPIO DE AGUIAR;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0090/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;01.612.640/0001-15 - PREFEITURA DO MUNICIPIO DE CATURITE;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0091/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.925.968/0001-30 - PREFEITURA DO MUNICÍPIO DE DESTERRO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0092/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.702.862/0001-78 - PREFEITURA DO MUNICIPIO DE CABACEIRAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0093/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.943.227/0001-82 - PREFEITURA DO MUNICIPIO DE CONCEIÇÃO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0094/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.781.791/0001-46 - PREFEITURA DO MUNICIPIO DE CUITEGI;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0097/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.881.666/0001-08 - PREFEITURA DO MUNICIPIO DE SALGADINHO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0098/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.764.284/0001-02 - PREFEITURA DO MUNICIPIO SANTA HELENA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0107/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;01.613.663/0001-44 - PREFEITURA DO MUNICIPIO DE SOSSEGO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0108/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.874.935/0001-09 - PREFEITURA DO MUNICIPIO DE SUMÉ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0109/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.787.236/0001-21 - PREFEITURA DO MUNICÍPIO DE SOLÂNEA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0110/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;08.916.124/0001-23 - PREFEITURA DO MUNICÍPIO DE SÃO VICENTE DO SERIDÓ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0114/2014;;22/04/2014;22/04/2024;120;SEE - 22.0001;01.612.511/0001-27 - PREFEITURA DO MUNICIPIO DE SANTO ANDRÉ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0119/2014;;23/04/2014;23/04/2024;120;SEE - 22.0001;08.767.154/0001-15 - PREFEITURA DO MUNICIPIO DE BREJO DO CRUZ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0025/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.882.524/0001-65 - PREFEITURA DO MUNICÍPIO DE SANTA TERESINHA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0026/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;01.612.685/0001-90 - PREFEITURA DO MUNICIPIO DE AREIA DE BARAUNAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0027/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.865.636/0001-08 - PREFEITURA DO MUNICÍPIO DE AROEIRAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0028/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;01.612.649/0001-26 - PREFEITURA DO MUNICÍPIO DE TENÓRIO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0029/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.999.674/0001-53 - PREFEITURA DO MUNICIPIO DE SOUSA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0030/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.749.525/0001-36 - PREFEITURA DO MUNICÍPIO DE TAPEROÁ;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0031/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;01.612.553/0001-68 - PREFEITURA DO MUNICÍPIO DE SOBRADO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0032/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.790.172/0001-18 - PREFEITURA DO MUNICIPIO DE SERRARIA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0033/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.891.830/0001-68 - PREFEITURA DO MUNICIPIO DE SERRA GRANDE;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0034/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;09.074.592/0001-60 - PREFEITURA DO MUNICIPIO DE SÃO JOÃO DO TIGRE;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0035/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;09.090.689/0001-67 - PREFEITURA DO MUNICIPIO DE SANTA LUZIA;CONCESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0036/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.917.106/0001-66 - PREFEITURA DO MUNICIPIO DE MARI;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0037/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;08.999.708/0001-00 - PREFEITURA DO MUNICIPIO DE NAZAREZINHO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0038/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;01.615.784/0001-25 - PREFEITURA DO MUNICIPIO DE POÇO DE JOSÉ DE MOURA;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0039/2014;;04/04/2014;04/04/2024;120;SEE - 22.0001;09.074.345/0001-64 - PREFEITURA DO MUNICIPIO DE SÃO JOÃO DO CARIRI;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0066/2014;;07/04/2014;07/04/2024;120;SEE - 22.0001;01.613.283/0001-00 - PREFEITURA DO MUNICIPIO DE JOCA CLAUDINO;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0067/2014;;07/04/2014;07/04/2024;120;SEE - 22.0001;08.701.708/0001-81 - PREFEITURA DO MUNICIPIO DE BARRA DE SAO MIGUEL;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0068/2014;;07/04/2014;07/04/2024;120;SEE - 22.0001;01.612.641/0001-60 - PREFEITURA DO MUNICIPIO DE MATINHAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
0069/2014;;07/04/2014;07/04/2024;120;SEE - 22.0001;08.702.862/0001-78 - PREFEITURA DO MUNICIPIO DE CABACEIRAS;CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS;;7.452 CONTRATOS;14.786.237.936,49
